2023/11/28 09:41:53 PM > episode 84 done. reward=11.0 | episode_steps=11 | hours=0.009 | epsilon=0.931
2023/11/28 09:41:54 PM > episode 85 done. reward=14.0 | episode_steps=14 | hours=0.009 | epsilon=0.930
2023/11/28 09:41:54 PM > episode 86 done. reward=34.0 | episode_steps=34 | hours=0.009 | epsilon=0.929
2023/11/28 09:41:55 PM > episode 87 done. reward=25.0 | episode_steps=25 | hours=0.010 | epsilon=0.928
2023/11/28 09:41:55 PM > episode 88 done. reward=15.0 | episode_steps=15 | hours=0.010 | epsilon=0.927
2023/11/28 09:41:55 PM > episode 89 done. reward=9.0 | episode_steps=9 | hours=0.010 | epsilon=0.927
2023/11/28 09:41:55 PM > episode 90 done. reward=10.0 | episode_steps=10 | hours=0.010 | epsilon=0.926
2023/11/28 09:41:56 PM > episode 91 done. reward=22.0 | episode_steps=22 | hours=0.010 | epsilon=0.925
2023/11/28 09:41:57 PM > episode 92 done. reward=31.0 | episode_steps=31 | hours=0.010 | epsilon=0.924
2023/11/28 09:41:57 PM > episode 93 done. reward=12.0 | episode_steps=12 | hours=0.010 | epsilon=0.924
2023/11/28 09:41:57 PM > episode 94 done. reward=20.0 | episode_steps=20 | hours=0.010 | epsilon=0.923
2023/11/28 09:41:58 PM > episode 95 done. reward=33.0 | episode_steps=33 | hours=0.010 | epsilon=0.921
2023/11/28 09:41:58 PM > episode 96 done. reward=23.0 | episode_steps=23 | hours=0.011 | epsilon=0.920
2023/11/28 09:41:59 PM > episode 97 done. reward=10.0 | episode_steps=10 | hours=0.011 | epsilon=0.920
2023/11/28 09:41:59 PM > episode 98 done. reward=16.0 | episode_steps=16 | hours=0.011 | epsilon=0.919
2023/11/28 09:41:59 PM > episode 99 done. reward=18.0 | episode_steps=18 | hours=0.011 | epsilon=0.919
2023/11/28 09:42:00 PM > episode 100 done. reward=15.0 | episode_steps=15 | hours=0.011 | epsilon=0.918
2023/11/28 09:42:00 PM > episode 101 done. reward=17.0 | episode_steps=17 | hours=0.011 | epsilon=0.917
2023/11/28 09:42:00 PM > episode 102 done. reward=10.0 | episode_steps=10 | hours=0.011 | epsilon=0.917
2023/11/28 09:42:02 PM > episode 103 done. reward=74.0 | episode_steps=74 | hours=0.011 | epsilon=0.914
2023/11/28 09:42:02 PM > episode 104 done. reward=19.0 | episode_steps=19 | hours=0.012 | epsilon=0.913
2023/11/28 09:42:02 PM > episode 105 done. reward=15.0 | episode_steps=15 | hours=0.012 | epsilon=0.913
2023/11/28 09:42:03 PM > episode 106 done. reward=16.0 | episode_steps=16 | hours=0.012 | epsilon=0.912
2023/11/28 09:42:03 PM > episode 107 done. reward=28.0 | episode_steps=28 | hours=0.012 | epsilon=0.911
2023/11/28 09:42:03 PM > episode 108 done. reward=13.0 | episode_steps=13 | hours=0.012 | epsilon=0.910
2023/11/28 09:42:04 PM > episode 109 done. reward=21.0 | episode_steps=21 | hours=0.012 | epsilon=0.909
2023/11/28 09:42:04 PM > episode 110 done. reward=12.0 | episode_steps=12 | hours=0.012 | epsilon=0.909
2023/11/28 09:42:04 PM > episode 111 done. reward=19.0 | episode_steps=19 | hours=0.012 | epsilon=0.908
2023/11/28 09:42:05 PM > episode 112 done. reward=18.0 | episode_steps=18 | hours=0.012 | epsilon=0.907
2023/11/28 09:42:06 PM > episode 113 done. reward=59.0 | episode_steps=59 | hours=0.013 | epsilon=0.905
2023/11/28 09:42:06 PM > episode 114 done. reward=24.0 | episode_steps=24 | hours=0.013 | epsilon=0.904
2023/11/28 09:42:07 PM > episode 115 done. reward=19.0 | episode_steps=19 | hours=0.013 | epsilon=0.903
2023/11/28 09:42:07 PM > episode 116 done. reward=16.0 | episode_steps=16 | hours=0.013 | epsilon=0.903
2023/11/28 09:42:09 PM > episode 117 done. reward=84.0 | episode_steps=84 | hours=0.014 | epsilon=0.899
2023/11/28 09:42:09 PM > episode 118 done. reward=28.0 | episode_steps=28 | hours=0.014 | epsilon=0.898
2023/11/28 09:42:10 PM > episode 119 done. reward=17.0 | episode_steps=17 | hours=0.014 | epsilon=0.898
2023/11/28 09:42:10 PM > episode 120 done. reward=16.0 | episode_steps=16 | hours=0.014 | epsilon=0.897
2023/11/28 09:42:11 PM > episode 121 done. reward=54.0 | episode_steps=54 | hours=0.014 | epsilon=0.895
2023/11/28 09:42:12 PM > episode 122 done. reward=59.0 | episode_steps=59 | hours=0.015 | epsilon=0.892
2023/11/28 09:42:13 PM > episode 123 done. reward=17.0 | episode_steps=17 | hours=0.015 | epsilon=0.892
2023/11/28 09:42:14 PM > episode 124 done. reward=65.0 | episode_steps=65 | hours=0.015 | epsilon=0.889
2023/11/28 09:42:14 PM > episode 125 done. reward=16.0 | episode_steps=16 | hours=0.015 | epsilon=0.889
2023/11/28 09:42:15 PM > episode 126 done. reward=13.0 | episode_steps=13 | hours=0.015 | epsilon=0.888
2023/11/28 09:42:15 PM > episode 127 done. reward=38.0 | episode_steps=38 | hours=0.015 | epsilon=0.887
2023/11/28 09:42:16 PM > episode 128 done. reward=11.0 | episode_steps=11 | hours=0.015 | epsilon=0.886
2023/11/28 09:42:17 PM > episode 129 done. reward=43.0 | episode_steps=43 | hours=0.016 | epsilon=0.884
2023/11/28 09:42:17 PM > episode 130 done. reward=18.0 | episode_steps=18 | hours=0.016 | epsilon=0.884
2023/11/28 09:42:17 PM > episode 131 done. reward=20.0 | episode_steps=20 | hours=0.016 | epsilon=0.883
2023/11/28 09:42:18 PM > episode 132 done. reward=17.0 | episode_steps=17 | hours=0.016 | epsilon=0.882
2023/11/28 09:42:18 PM > episode 133 done. reward=34.0 | episode_steps=34 | hours=0.016 | epsilon=0.881
2023/11/28 09:42:19 PM > episode 134 done. reward=38.0 | episode_steps=38 | hours=0.016 | epsilon=0.879
2023/11/28 09:42:21 PM > episode 135 done. reward=76.0 | episode_steps=76 | hours=0.017 | epsilon=0.876
2023/11/28 09:42:21 PM > episode 136 done. reward=25.0 | episode_steps=25 | hours=0.017 | epsilon=0.875
2023/11/28 09:42:22 PM > episode 137 done. reward=37.0 | episode_steps=37 | hours=0.017 | epsilon=0.874
2023/11/28 09:42:23 PM > episode 138 done. reward=38.0 | episode_steps=38 | hours=0.017 | epsilon=0.873
2023/11/28 09:42:23 PM > episode 139 done. reward=16.0 | episode_steps=16 | hours=0.017 | epsilon=0.872
2023/11/28 09:42:23 PM > episode 140 done. reward=18.0 | episode_steps=18 | hours=0.018 | epsilon=0.871
2023/11/28 09:42:24 PM > episode 141 done. reward=26.0 | episode_steps=26 | hours=0.018 | epsilon=0.870
2023/11/28 09:42:24 PM > episode 142 done. reward=23.0 | episode_steps=23 | hours=0.018 | epsilon=0.869
2023/11/28 09:42:25 PM > episode 143 done. reward=19.0 | episode_steps=19 | hours=0.018 | epsilon=0.869
2023/11/28 09:42:25 PM > episode 144 done. reward=30.0 | episode_steps=30 | hours=0.018 | epsilon=0.868
2023/11/28 09:42:26 PM > episode 145 done. reward=29.0 | episode_steps=29 | hours=0.018 | epsilon=0.866
2023/11/28 09:42:27 PM > episode 146 done. reward=39.0 | episode_steps=39 | hours=0.018 | epsilon=0.865
2023/11/28 09:42:27 PM > episode 147 done. reward=41.0 | episode_steps=41 | hours=0.019 | epsilon=0.863
2023/11/28 09:42:28 PM > episode 148 done. reward=16.0 | episode_steps=16 | hours=0.019 | epsilon=0.863
2023/11/28 09:42:29 PM > episode 149 done. reward=74.0 | episode_steps=74 | hours=0.019 | epsilon=0.860
2023/11/28 09:42:31 PM > episode 150 done. reward=66.0 | episode_steps=66 | hours=0.020 | epsilon=0.857
2023/11/28 09:42:33 PM > episode 151 done. reward=137.0 | episode_steps=137 | hours=0.020 | epsilon=0.852
2023/11/28 09:42:34 PM > episode 152 done. reward=28.0 | episode_steps=28 | hours=0.020 | epsilon=0.851
2023/11/28 09:42:35 PM > episode 153 done. reward=69.0 | episode_steps=69 | hours=0.021 | epsilon=0.849
2023/11/28 09:42:38 PM > episode 154 done. reward=123.0 | episode_steps=123 | hours=0.022 | epsilon=0.844
2023/11/28 09:42:38 PM > episode 155 done. reward=18.0 | episode_steps=18 | hours=0.022 | epsilon=0.843
2023/11/28 09:42:40 PM > episode 156 done. reward=91.0 | episode_steps=91 | hours=0.022 | epsilon=0.840
2023/11/28 09:42:41 PM > episode 157 done. reward=34.0 | episode_steps=34 | hours=0.022 | epsilon=0.839
2023/11/28 09:42:42 PM > episode 158 done. reward=49.0 | episode_steps=49 | hours=0.023 | epsilon=0.837
2023/11/28 09:42:42 PM > episode 159 done. reward=30.0 | episode_steps=30 | hours=0.023 | epsilon=0.836
2023/11/28 09:42:45 PM > episode 160 done. reward=149.0 | episode_steps=149 | hours=0.024 | epsilon=0.830
2023/11/28 09:42:48 PM > episode 161 done. reward=119.0 | episode_steps=119 | hours=0.024 | epsilon=0.826
2023/11/28 09:42:49 PM > episode 162 done. reward=60.0 | episode_steps=60 | hours=0.025 | epsilon=0.824
2023/11/28 09:42:52 PM > episode 163 done. reward=132.0 | episode_steps=132 | hours=0.025 | epsilon=0.819
2023/11/28 09:42:53 PM > episode 164 done. reward=81.0 | episode_steps=81 | hours=0.026 | epsilon=0.816
2023/11/28 09:42:54 PM > episode 165 done. reward=59.0 | episode_steps=59 | hours=0.026 | epsilon=0.814
2023/11/28 09:42:56 PM > episode 166 done. reward=101.0 | episode_steps=101 | hours=0.027 | epsilon=0.810
2023/11/28 09:42:59 PM > episode 167 done. reward=111.0 | episode_steps=111 | hours=0.027 | epsilon=0.807
2023/11/28 09:43:01 PM > episode 168 done. reward=124.0 | episode_steps=124 | hours=0.028 | epsilon=0.802
2023/11/28 09:43:03 PM > episode 169 done. reward=106.0 | episode_steps=106 | hours=0.029 | epsilon=0.798
2023/11/28 09:43:07 PM > episode 170 done. reward=163.0 | episode_steps=163 | hours=0.030 | epsilon=0.793
2023/11/28 09:43:09 PM > episode 171 done. reward=136.0 | episode_steps=136 | hours=0.030 | epsilon=0.788
2023/11/28 09:43:12 PM > episode 172 done. reward=136.0 | episode_steps=136 | hours=0.031 | epsilon=0.783
2023/11/28 09:43:14 PM > episode 173 done. reward=118.0 | episode_steps=118 | hours=0.032 | epsilon=0.779
2023/11/28 09:43:19 PM > episode 174 done. reward=200.0 | episode_steps=200 | hours=0.033 | epsilon=0.773
2023/11/28 09:43:21 PM > episode 175 done. reward=137.0 | episode_steps=137 | hours=0.034 | epsilon=0.768
2023/11/28 09:43:25 PM > episode 176 done. reward=166.0 | episode_steps=166 | hours=0.035 | epsilon=0.763
2023/11/28 09:43:28 PM > episode 177 done. reward=190.0 | episode_steps=190 | hours=0.036 | epsilon=0.756
2023/11/28 09:43:31 PM > episode 178 done. reward=142.0 | episode_steps=142 | hours=0.036 | epsilon=0.752
2023/11/28 09:43:35 PM > episode 179 done. reward=187.0 | episode_steps=187 | hours=0.037 | epsilon=0.746
2023/11/28 09:43:38 PM > episode 180 done. reward=132.0 | episode_steps=132 | hours=0.038 | epsilon=0.741
2023/11/28 09:43:40 PM > episode 181 done. reward=120.0 | episode_steps=120 | hours=0.039 | epsilon=0.737
2023/11/28 09:43:44 PM > episode 182 done. reward=177.0 | episode_steps=177 | hours=0.040 | epsilon=0.732
2023/11/28 09:43:48 PM > episode 183 done. reward=198.0 | episode_steps=198 | hours=0.041 | epsilon=0.726
2023/11/28 09:43:51 PM > episode 184 done. reward=140.0 | episode_steps=140 | hours=0.042 | epsilon=0.721
2023/11/28 09:43:53 PM > episode 185 done. reward=141.0 | episode_steps=141 | hours=0.043 | epsilon=0.717
2023/11/28 09:43:57 PM > episode 186 done. reward=200.0 | episode_steps=200 | hours=0.044 | epsilon=0.711
2023/11/28 09:44:01 PM > episode 187 done. reward=152.0 | episode_steps=152 | hours=0.045 | epsilon=0.706
2023/11/28 09:44:05 PM > episode 188 done. reward=200.0 | episode_steps=200 | hours=0.046 | epsilon=0.700
2023/11/28 09:44:09 PM > episode 189 done. reward=200.0 | episode_steps=200 | hours=0.047 | epsilon=0.694
2023/11/28 09:44:12 PM > episode 190 done. reward=144.0 | episode_steps=144 | hours=0.048 | epsilon=0.690
2023/11/28 09:44:16 PM > episode 191 done. reward=200.0 | episode_steps=200 | hours=0.049 | epsilon=0.684
2023/11/28 09:44:19 PM > episode 192 done. reward=148.0 | episode_steps=148 | hours=0.050 | epsilon=0.680
2023/11/28 09:44:22 PM > episode 193 done. reward=159.0 | episode_steps=159 | hours=0.050 | epsilon=0.675
2023/11/28 09:44:26 PM > episode 194 done. reward=200.0 | episode_steps=200 | hours=0.052 | epsilon=0.669
2023/11/28 09:44:30 PM > episode 195 done. reward=190.0 | episode_steps=190 | hours=0.053 | epsilon=0.664
2023/11/28 09:44:34 PM > episode 196 done. reward=200.0 | episode_steps=200 | hours=0.054 | epsilon=0.658
2023/11/28 09:44:38 PM > episode 197 done. reward=200.0 | episode_steps=200 | hours=0.055 | epsilon=0.653
2023/11/28 09:44:42 PM > episode 198 done. reward=200.0 | episode_steps=200 | hours=0.056 | epsilon=0.647
2023/11/28 09:44:46 PM > episode 199 done. reward=200.0 | episode_steps=200 | hours=0.057 | epsilon=0.642
2023/11/28 09:44:49 PM > episode 200 done. reward=177.0 | episode_steps=177 | hours=0.058 | epsilon=0.637
2023/11/28 09:44:53 PM > episode 201 done. reward=200.0 | episode_steps=200 | hours=0.059 | epsilon=0.632
2023/11/28 09:44:57 PM > episode 202 done. reward=200.0 | episode_steps=200 | hours=0.060 | epsilon=0.626
2023/11/28 09:45:01 PM > episode 203 done. reward=165.0 | episode_steps=165 | hours=0.061 | epsilon=0.622
2023/11/28 09:45:05 PM > episode 204 done. reward=200.0 | episode_steps=200 | hours=0.062 | epsilon=0.617
2023/11/28 09:45:09 PM > episode 205 done. reward=200.0 | episode_steps=200 | hours=0.064 | epsilon=0.612
2023/11/28 09:45:12 PM > episode 206 done. reward=139.0 | episode_steps=139 | hours=0.064 | epsilon=0.608
2023/11/28 09:45:16 PM > episode 207 done. reward=200.0 | episode_steps=200 | hours=0.065 | epsilon=0.603
2023/11/28 09:45:19 PM > episode 208 done. reward=170.0 | episode_steps=170 | hours=0.066 | epsilon=0.599
2023/11/28 09:45:23 PM > episode 209 done. reward=200.0 | episode_steps=200 | hours=0.068 | epsilon=0.594
2023/11/28 09:45:27 PM > episode 210 done. reward=200.0 | episode_steps=200 | hours=0.069 | epsilon=0.589
2023/11/28 09:45:31 PM > episode 211 done. reward=162.0 | episode_steps=162 | hours=0.070 | epsilon=0.585
2023/11/28 09:45:34 PM > episode 212 done. reward=186.0 | episode_steps=186 | hours=0.071 | epsilon=0.581
2023/11/28 09:45:35 PM > episode 213 done. reward=19.0 | episode_steps=19 | hours=0.071 | epsilon=0.580
2023/11/28 09:45:38 PM > episode 214 done. reward=176.0 | episode_steps=176 | hours=0.072 | epsilon=0.576
2023/11/28 09:45:39 PM > episode 215 done. reward=20.0 | episode_steps=20 | hours=0.072 | epsilon=0.575
2023/11/28 09:45:39 PM > episode 216 done. reward=20.0 | episode_steps=20 | hours=0.072 | epsilon=0.575
2023/11/28 09:45:43 PM > episode 217 done. reward=200.0 | episode_steps=200 | hours=0.073 | epsilon=0.570
2023/11/28 09:45:47 PM > episode 218 done. reward=200.0 | episode_steps=200 | hours=0.074 | epsilon=0.566
2023/11/28 09:45:51 PM > episode 219 done. reward=200.0 | episode_steps=200 | hours=0.075 | epsilon=0.561
2023/11/28 09:45:55 PM > episode 220 done. reward=200.0 | episode_steps=200 | hours=0.076 | epsilon=0.556
2023/11/28 09:45:59 PM > episode 221 done. reward=200.0 | episode_steps=200 | hours=0.078 | epsilon=0.552
2023/11/28 09:46:03 PM > episode 222 done. reward=200.0 | episode_steps=200 | hours=0.079 | epsilon=0.547
2023/11/28 09:46:06 PM > episode 223 done. reward=113.0 | episode_steps=113 | hours=0.079 | epsilon=0.545
2023/11/28 09:46:06 PM > episode 224 done. reward=30.0 | episode_steps=30 | hours=0.079 | epsilon=0.544
2023/11/28 09:46:10 PM > episode 225 done. reward=200.0 | episode_steps=200 | hours=0.081 | epsilon=0.540
2023/11/28 09:46:11 PM > episode 226 done. reward=56.0 | episode_steps=56 | hours=0.081 | epsilon=0.539
2023/11/28 09:46:12 PM > episode 227 done. reward=48.0 | episode_steps=48 | hours=0.081 | epsilon=0.537
2023/11/28 09:46:13 PM > episode 228 done. reward=45.0 | episode_steps=45 | hours=0.081 | epsilon=0.536
2023/11/28 09:46:14 PM > episode 229 done. reward=22.0 | episode_steps=22 | hours=0.082 | epsilon=0.536
2023/11/28 09:46:16 PM > episode 230 done. reward=92.0 | episode_steps=92 | hours=0.082 | epsilon=0.534
2023/11/28 09:46:17 PM > episode 231 done. reward=79.0 | episode_steps=79 | hours=0.082 | epsilon=0.532
2023/11/28 09:46:17 PM > episode 232 done. reward=13.0 | episode_steps=13 | hours=0.083 | epsilon=0.532
2023/11/28 09:46:20 PM > episode 233 done. reward=105.0 | episode_steps=105 | hours=0.083 | epsilon=0.530
2023/11/28 09:46:20 PM > episode 234 done. reward=21.0 | episode_steps=21 | hours=0.083 | epsilon=0.529
2023/11/28 09:46:21 PM > episode 235 done. reward=35.0 | episode_steps=35 | hours=0.083 | epsilon=0.529
2023/11/28 09:46:21 PM > episode 236 done. reward=25.0 | episode_steps=25 | hours=0.084 | epsilon=0.528
2023/11/28 09:46:25 PM > episode 237 done. reward=179.0 | episode_steps=179 | hours=0.085 | epsilon=0.524
2023/11/28 09:46:25 PM > episode 238 done. reward=34.0 | episode_steps=34 | hours=0.085 | epsilon=0.523
2023/11/28 09:46:28 PM > episode 239 done. reward=145.0 | episode_steps=145 | hours=0.086 | epsilon=0.520
2023/11/28 09:46:32 PM > episode 240 done. reward=200.0 | episode_steps=200 | hours=0.087 | epsilon=0.516
2023/11/28 09:46:33 PM > episode 241 done. reward=22.0 | episode_steps=22 | hours=0.087 | epsilon=0.516
2023/11/28 09:46:34 PM > episode 242 done. reward=69.0 | episode_steps=69 | hours=0.087 | epsilon=0.514
2023/11/28 09:46:35 PM > episode 243 done. reward=42.0 | episode_steps=42 | hours=0.087 | epsilon=0.513
2023/11/28 09:46:36 PM > episode 244 done. reward=21.0 | episode_steps=21 | hours=0.088 | epsilon=0.513
2023/11/28 09:46:36 PM > episode 245 done. reward=16.0 | episode_steps=16 | hours=0.088 | epsilon=0.513
